Alerta_ID,Proyecto_ID,Componente,Tipo_Alerta,Fecha_Alerta,Downtime_Minutos,Minutos_Hasta_Resolucion,Asignado_A
ALT-00261,PRJ-005,Auth Service,INFO,2026-04-11 06:48:00,0,0,SYSTEM_AUTO
ALT-00262,PRJ-004,Load Balancer,INFO,2026-02-16 06:55:00,0,0,SYSTEM_AUTO
ALT-00263,PRJ-007,Load Balancer,CRITICAL_DOWN,2026-02-23 17:39:00,87,107,EMP-044
ALT-00264,PRJ-002,Database,WARNING_SPIKE,2026-02-23 18:27:00,0,141,EMP-010
ALT-00265,PRJ-008,Frontend UI,INFO,2026-04-04 04:10:00,0,0,SYSTEM_AUTO
ALT-00266,PRJ-002,Load Balancer,WARNING_SPIKE,2026-02-19 13:23:00,0,116,EMP-044
ALT-00267,PRJ-002,Auth Service,INFO,2026-01-29 03:03:00,0,0,SYSTEM_AUTO
ALT-00268,PRJ-007,Database,INFO,2026-03-26 02:22:00,0,0,SYSTEM_AUTO
ALT-00269,PRJ-007,API Gateway,WARNING_SPIKE,2026-01-25 01:37:00,0,161,EMP-020
ALT-00270,PRJ-006,Auth Service,INFO,2026-03-11 11:40:00,0,0,SYSTEM_AUTO
ALT-00271,PRJ-007,Database,INFO,2026-03-21 07:13:00,0,0,SYSTEM_AUTO
ALT-00272,PRJ-004,Auth Service,INFO,2026-04-29 03:35:00,0,0,SYSTEM_AUTO
ALT-00273,PRJ-010,Frontend UI,INFO,2026-01-27 17:44:00,0,0,SYSTEM_AUTO
ALT-00274,PRJ-004,Frontend UI,INFO,2026-04-30 22:22:00,0,0,SYSTEM_AUTO
ALT-00275,PRJ-009,Auth Service,INFO,2026-04-24 02:35:00,0,0,SYSTEM_AUTO
ALT-00276,PRJ-009,Database,WARNING_SPIKE,2026-03-07 04:32:00,0,91,EMP-029
ALT-00277,PRJ-003,Load Balancer,INFO,2026-01-08 11:03:00,0,0,SYSTEM_AUTO
ALT-00278,PRJ-007,Auth Service,INFO,2026-03-27 17:05:00,0,0,SYSTEM_AUTO
ALT-00279,PRJ-002,Load Balancer,WARNING_SPIKE,2026-02-10 12:50:00,0,26,EMP-034
ALT-00280,PRJ-005,API Gateway,INFO,2026-03-26 06:12:00,0,0,SYSTEM_AUTO
ALT-00281,PRJ-006,API Gateway,INFO,2026-02-10 07:56:00,0,0,SYSTEM_AUTO
ALT-00282,PRJ-009,Load Balancer,INFO,2026-03-12 15:09:00,0,0,SYSTEM_AUTO
ALT-00283,PRJ-009,Database,INFO,2026-01-24 16:41:00,0,0,SYSTEM_AUTO
ALT-00284,PRJ-004,API Gateway,INFO,2026-01-28 22:26:00,0,0,SYSTEM_AUTO
ALT-00285,PRJ-001,Auth Service,WARNING_SPIKE,2026-01-06 05:59:00,0,95,EMP-042
ALT-00286,PRJ-001,Load Balancer,INFO,2026-01-03 13:33:00,0,0,SYSTEM_AUTO
ALT-00287,PRJ-004,Frontend UI,INFO,2026-03-23 01:28:00,0,0,SYSTEM_AUTO
ALT-00288,PRJ-007,Auth Service,WARNING_SPIKE,2026-04-21 02:09:00,0,118,EMP-015
ALT-00289,PRJ-006,Frontend UI,WARNING_SPIKE,2026-04-15 19:47:00,0,59,EMP-030
ALT-00290,PRJ-010,Auth Service,WARNING_SPIKE,2026-03-25 01:03:00,0,33,EMP-005
ALT-00291,PRJ-003,Database,INFO,2026-03-10 13:38:00,0,0,SYSTEM_AUTO
ALT-00292,PRJ-001,Auth Service,INFO,2026-01-18 00:42:00,0,0,SYSTEM_AUTO
ALT-00293,PRJ-004,Auth Service,INFO,2026-04-11 14:51:00,0,0,SYSTEM_AUTO
ALT-00294,PRJ-003,API Gateway,CRITICAL_DOWN,2026-04-02 21:42:00,112,119,EMP-015
ALT-00295,PRJ-010,Load Balancer,INFO,2026-04-28 16:44:00,0,0,SYSTEM_AUTO
ALT-00296,PRJ-004,API Gateway,WARNING_SPIKE,2026-02-08 17:12:00,0,74,EMP-010
ALT-00297,PRJ-005,API Gateway,WARNING_SPIKE,2026-04-24 15:21:00,0,166,EMP-021
ALT-00298,PRJ-002,Auth Service,WARNING_SPIKE,2026-03-01 22:24:00,0,163,EMP-015
ALT-00299,PRJ-009,API Gateway,INFO,2026-03-16 16:35:00,0,0,SYSTEM_AUTO
ALT-00300,PRJ-004,Frontend UI,WARNING_SPIKE,2026-03-27 22:47:00,0,167,EMP-020
ALT-00301,PRJ-003,Auth Service,INFO,2026-03-09 11:24:00,0,0,SYSTEM_AUTO
ALT-00302,PRJ-005,Frontend UI,INFO,2026-02-21 21:34:00,0,0,SYSTEM_AUTO
ALT-00303,PRJ-003,Database,WARNING_SPIKE,2026-04-15 00:39:00,0,160,EMP-005
ALT-00304,PRJ-001,Auth Service,INFO,2026-02-14 10:02:00,0,0,SYSTEM_AUTO
ALT-00305,PRJ-004,Auth Service,INFO,2026-04-12 21:46:00,0,0,SYSTEM_AUTO
ALT-00306,PRJ-002,Auth Service,INFO,2026-04-20 01:36:00,0,0,SYSTEM_AUTO
ALT-00307,PRJ-008,Load Balancer,INFO,2026-01-15 03:22:00,0,0,SYSTEM_AUTO
ALT-00308,PRJ-008,Load Balancer,WARNING_SPIKE,2026-01-18 20:15:00,0,142,EMP-010
ALT-00309,PRJ-004,Frontend UI,WARNING_SPIKE,2026-03-05 19:22:00,0,54,EMP-031
ALT-00310,PRJ-006,API Gateway,INFO,2026-04-04 03:35:00,0,0,SYSTEM_AUTO
ALT-00311,PRJ-007,Database,INFO,2026-04-02 06:19:00,0,0,SYSTEM_AUTO
ALT-00312,PRJ-010,Load Balancer,WARNING_SPIKE,2026-03-31 13:18:00,0,96,EMP-030
ALT-00313,PRJ-007,API Gateway,INFO,2026-04-02 09:16:00,0,0,SYSTEM_AUTO
ALT-00314,PRJ-005,Load Balancer,INFO,2026-04-26 21:14:00,0,0,SYSTEM_AUTO
ALT-00315,PRJ-002,API Gateway,INFO,2026-01-23 19:41:00,0,0,SYSTEM_AUTO
ALT-00316,PRJ-009,Load Balancer,INFO,2026-03-30 00:23:00,0,0,SYSTEM_AUTO
ALT-00317,PRJ-001,API Gateway,INFO,2026-03-12 23:14:00,0,0,SYSTEM_AUTO
ALT-00318,PRJ-001,Database,INFO,2026-03-09 21:33:00,0,0,SYSTEM_AUTO
ALT-00319,PRJ-010,Load Balancer,CRITICAL_DOWN,2026-02-28 10:30:00,14,29,EMP-015
ALT-00320,PRJ-005,API Gateway,CRITICAL_DOWN,2026-03-25 23:58:00,55,66,EMP-029
ALT-00321,PRJ-005,Auth Service,WARNING_SPIKE,2026-02-18 08:26:00,0,130,EMP-037
ALT-00322,PRJ-003,Frontend UI,WARNING_SPIKE,2026-02-09 14:38:00,0,84,EMP-034
ALT-00323,PRJ-008,Frontend UI,INFO,2026-04-16 09:23:00,0,0,SYSTEM_AUTO
ALT-00324,PRJ-003,Load Balancer,INFO,2026-01-01 09:57:00,0,0,SYSTEM_AUTO
ALT-00325,PRJ-002,Database,INFO,2026-02-26 10:19:00,0,0,SYSTEM_AUTO
ALT-00326,PRJ-010,API Gateway,INFO,2026-01-04 18:12:00,0,0,SYSTEM_AUTO
ALT-00327,PRJ-003,Load Balancer,INFO,2026-03-07 04:49:00,0,0,SYSTEM_AUTO
ALT-00328,PRJ-007,Frontend UI,INFO,2026-01-23 03:17:00,0,0,SYSTEM_AUTO
ALT-00329,PRJ-003,Frontend UI,INFO,2026-04-05 02:04:00,0,0,SYSTEM_AUTO
ALT-00330,PRJ-007,Auth Service,WARNING_SPIKE,2026-04-09 00:07:00,0,177,EMP-044
ALT-00331,PRJ-001,Load Balancer,INFO,2026-02-19 05:01:00,0,0,SYSTEM_AUTO
ALT-00332,PRJ-009,API Gateway,INFO,2026-03-25 15:59:00,0,0,SYSTEM_AUTO
ALT-00333,PRJ-001,Load Balancer,INFO,2026-03-06 12:39:00,0,0,SYSTEM_AUTO
ALT-00334,PRJ-003,API Gateway,WARNING_SPIKE,2026-03-31 20:45:00,0,129,EMP-025
ALT-00335,PRJ-009,Database,INFO,2026-02-15 17:57:00,0,0,SYSTEM_AUTO
ALT-00336,PRJ-006,API Gateway,INFO,2026-04-24 03:54:00,0,0,SYSTEM_AUTO
ALT-00337,PRJ-001,Database,INFO,2026-03-12 08:54:00,0,0,SYSTEM_AUTO
ALT-00338,PRJ-001,Frontend UI,WARNING_SPIKE,2026-01-24 15:15:00,0,106,EMP-044
ALT-00339,PRJ-005,Frontend UI,WARNING_SPIKE,2026-03-01 01:02:00,0,117,EMP-002
ALT-00340,PRJ-009,Load Balancer,INFO,2026-03-23 06:26:00,0,0,SYSTEM_AUTO
ALT-00341,PRJ-002,Load Balancer,WARNING_SPIKE,2026-03-01 11:58:00,0,47,EMP-002
ALT-00342,PRJ-002,Frontend UI,INFO,2026-01-08 20:36:00,0,0,SYSTEM_AUTO
ALT-00343,PRJ-010,Load Balancer,INFO,2026-02-22 23:06:00,0,0,SYSTEM_AUTO
ALT-00344,PRJ-007,Auth Service,INFO,2026-02-23 00:53:00,0,0,SYSTEM_AUTO
ALT-00345,PRJ-005,Load Balancer,INFO,2026-01-27 16:50:00,0,0,SYSTEM_AUTO
ALT-00346,PRJ-004,Database,INFO,2026-01-23 17:10:00,0,0,SYSTEM_AUTO
ALT-00347,PRJ-004,Auth Service,INFO,2026-03-23 08:32:00,0,0,SYSTEM_AUTO
ALT-00348,PRJ-006,Frontend UI,WARNING_SPIKE,2026-01-06 03:02:00,0,155,EMP-002
ALT-00349,PRJ-005,Auth Service,INFO,2026-04-15 09:31:00,0,0,SYSTEM_AUTO
ALT-00350,PRJ-005,Frontend UI,INFO,2026-02-11 02:01:00,0,0,SYSTEM_AUTO
ALT-00351,PRJ-007,API Gateway,WARNING_SPIKE,2026-02-21 16:21:00,0,23,EMP-044
ALT-00352,PRJ-003,Auth Service,INFO,2026-01-18 16:26:00,0,0,SYSTEM_AUTO
ALT-00353,PRJ-006,Frontend UI,INFO,2026-01-13 16:17:00,0,0,SYSTEM_AUTO
ALT-00354,PRJ-003,Database,WARNING_SPIKE,2026-01-16 21:24:00,0,41,EMP-031
ALT-00355,PRJ-004,Auth Service,WARNING_SPIKE,2026-02-19 16:27:00,0,163,EMP-031
ALT-00356,PRJ-003,Auth Service,INFO,2026-03-09 15:20:00,0,0,SYSTEM_AUTO
ALT-00357,PRJ-005,Database,INFO,2026-03-01 04:43:00,0,0,SYSTEM_AUTO
ALT-00358,PRJ-006,Auth Service,WARNING_SPIKE,2026-03-16 20:32:00,0,159,EMP-010
ALT-00359,PRJ-005,Auth Service,INFO,2026-03-26 12:37:00,0,0,SYSTEM_AUTO
ALT-00360,PRJ-005,API Gateway,WARNING_SPIKE,2026-03-12 05:25:00,0,86,EMP-013
ALT-00361,PRJ-004,Frontend UI,WARNING_SPIKE,2026-02-24 00:50:00,0,107,EMP-029
ALT-00362,PRJ-003,Load Balancer,WARNING_SPIKE,2026-03-02 01:19:00,0,128,EMP-010
ALT-00363,PRJ-004,Auth Service,INFO,2026-04-10 13:52:00,0,0,SYSTEM_AUTO
ALT-00364,PRJ-002,Database,WARNING_SPIKE,2026-04-25 01:14:00,0,145,EMP-020
ALT-00365,PRJ-003,Frontend UI,INFO,2026-04-22 09:16:00,0,0,SYSTEM_AUTO
ALT-00366,PRJ-008,Auth Service,WARNING_SPIKE,2026-01-28 15:47:00,0,88,EMP-019
ALT-00367,PRJ-004,API Gateway,INFO,2026-02-23 13:43:00,0,0,SYSTEM_AUTO
ALT-00368,PRJ-001,Database,INFO,2026-04-16 12:06:00,0,0,SYSTEM_AUTO
ALT-00369,PRJ-003,Load Balancer,INFO,2026-01-05 07:20:00,0,0,SYSTEM_AUTO
ALT-00370,PRJ-001,API Gateway,INFO,2026-01-28 11:18:00,0,0,SYSTEM_AUTO
ALT-00371,PRJ-003,Auth Service,INFO,2026-03-31 05:05:00,0,0,SYSTEM_AUTO
ALT-00372,PRJ-003,Frontend UI,INFO,2026-04-29 08:49:00,0,0,SYSTEM_AUTO
ALT-00373,PRJ-010,API Gateway,INFO,2026-02-23 09:06:00,0,0,SYSTEM_AUTO
ALT-00374,PRJ-008,Frontend UI,WARNING_SPIKE,2026-03-24 08:42:00,0,48,EMP-025
ALT-00375,PRJ-005,Frontend UI,INFO,2026-02-23 13:09:00,0,0,SYSTEM_AUTO
ALT-00376,PRJ-001,Frontend UI,WARNING_SPIKE,2026-01-10 20:00:00,0,60,EMP-025
ALT-00377,PRJ-010,Auth Service,INFO,2026-04-11 13:57:00,0,0,SYSTEM_AUTO
ALT-00378,PRJ-009,Database,INFO,2026-01-24 15:59:00,0,0,SYSTEM_AUTO
ALT-00379,PRJ-007,Auth Service,INFO,2026-02-21 12:50:00,0,0,SYSTEM_AUTO
ALT-00380,PRJ-008,Database,INFO,2026-02-19 18:11:00,0,0,SYSTEM_AUTO
ALT-00381,PRJ-009,Auth Service,INFO,2026-02-28 09:47:00,0,0,SYSTEM_AUTO
ALT-00382,PRJ-005,Auth Service,INFO,2026-01-16 22:28:00,0,0,SYSTEM_AUTO
ALT-00383,PRJ-005,API Gateway,INFO,2026-01-11 21:58:00,0,0,SYSTEM_AUTO
ALT-00384,PRJ-009,API Gateway,INFO,2026-02-14 07:09:00,0,0,SYSTEM_AUTO
ALT-00385,PRJ-001,Load Balancer,INFO,2026-02-12 00:05:00,0,0,SYSTEM_AUTO
ALT-00386,PRJ-010,Frontend UI,INFO,2026-04-06 16:48:00,0,0,SYSTEM_AUTO
ALT-00387,PRJ-004,Load Balancer,INFO,2026-02-25 14:10:00,0,0,SYSTEM_AUTO
ALT-00388,PRJ-002,Database,INFO,2026-01-26 05:42:00,0,0,SYSTEM_AUTO
ALT-00389,PRJ-004,API Gateway,INFO,2026-03-18 20:45:00,0,0,SYSTEM_AUTO
ALT-00390,PRJ-009,Load Balancer,INFO,2026-04-07 00:03:00,0,0,SYSTEM_AUTO
ALT-00391,PRJ-002,Frontend UI,INFO,2026-02-27 00:42:00,0,0,SYSTEM_AUTO
ALT-00392,PRJ-010,API Gateway,INFO,2026-04-25 08:41:00,0,0,SYSTEM_AUTO
ALT-00393,PRJ-004,Frontend UI,INFO,2026-04-22 21:01:00,0,0,SYSTEM_AUTO
ALT-00394,PRJ-009,Frontend UI,WARNING_SPIKE,2026-01-02 13:54:00,0,73,EMP-010
ALT-00395,PRJ-008,Database,INFO,2026-01-18 18:09:00,0,0,SYSTEM_AUTO
ALT-00396,PRJ-002,API Gateway,INFO,2026-01-22 06:37:00,0,0,SYSTEM_AUTO
ALT-00397,PRJ-001,Load Balancer,WARNING_SPIKE,2026-01-26 23:45:00,0,45,EMP-019
ALT-00398,PRJ-009,Auth Service,INFO,2026-03-07 16:23:00,0,0,SYSTEM_AUTO
ALT-00399,PRJ-004,API Gateway,WARNING_SPIKE,2026-03-29 10:07:00,0,105,EMP-029
ALT-00400,PRJ-003,Database,INFO,2026-02-06 04:16:00,0,0,SYSTEM_AUTO
ALT-00401,PRJ-010,API Gateway,WARNING_SPIKE,2026-01-25 08:29:00,0,51,EMP-044
ALT-00402,PRJ-002,Load Balancer,INFO,2026-02-09 09:19:00,0,0,SYSTEM_AUTO
ALT-00403,PRJ-006,Frontend UI,INFO,2026-02-11 09:30:00,0,0,SYSTEM_AUTO
ALT-00404,PRJ-004,Database,CRITICAL_DOWN,2026-04-09 08:59:00,9,14,EMP-025
ALT-00405,PRJ-008,Load Balancer,WARNING_SPIKE,2026-01-05 01:08:00,0,52,EMP-025
ALT-00406,PRJ-010,Auth Service,INFO,2026-01-18 22:11:00,0,0,SYSTEM_AUTO
ALT-00407,PRJ-002,Frontend UI,WARNING_SPIKE,2026-03-15 12:57:00,0,59,EMP-032
ALT-00408,PRJ-009,Load Balancer,INFO,2026-03-11 02:27:00,0,0,SYSTEM_AUTO
ALT-00409,PRJ-004,Auth Service,WARNING_SPIKE,2026-03-25 04:21:00,0,38,EMP-029
ALT-00410,PRJ-001,Load Balancer,INFO,2026-04-10 07:08:00,0,0,SYSTEM_AUTO
ALT-00411,PRJ-001,Load Balancer,WARNING_SPIKE,2026-02-24 13:26:00,0,41,EMP-013
ALT-00412,PRJ-005,Auth Service,INFO,2026-02-28 00:34:00,0,0,SYSTEM_AUTO
ALT-00413,PRJ-007,Frontend UI,INFO,2026-04-08 19:10:00,0,0,SYSTEM_AUTO
ALT-00414,PRJ-004,Frontend UI,WARNING_SPIKE,2026-03-16 04:22:00,0,58,EMP-040
ALT-00415,PRJ-008,Load Balancer,WARNING_SPIKE,2026-03-06 17:05:00,0,52,EMP-025
ALT-00416,PRJ-009,Frontend UI,INFO,2026-03-06 22:47:00,0,0,SYSTEM_AUTO
ALT-00417,PRJ-003,Frontend UI,WARNING_SPIKE,2026-02-09 21:01:00,0,129,EMP-032
ALT-00418,PRJ-006,Auth Service,INFO,2026-04-04 21:38:00,0,0,SYSTEM_AUTO
ALT-00419,PRJ-008,Frontend UI,INFO,2026-02-06 21:00:00,0,0,SYSTEM_AUTO
ALT-00420,PRJ-009,Frontend UI,INFO,2026-02-08 10:10:00,0,0,SYSTEM_AUTO
ALT-00421,PRJ-004,Auth Service,INFO,2026-03-05 22:24:00,0,0,SYSTEM_AUTO
ALT-00422,PRJ-001,Frontend UI,WARNING_SPIKE,2026-01-26 12:27:00,0,140,EMP-015
ALT-00423,PRJ-001,Load Balancer,WARNING_SPIKE,2026-04-04 03:13:00,0,124,EMP-019
ALT-00424,PRJ-005,Database,INFO,2026-03-20 23:38:00,0,0,SYSTEM_AUTO
ALT-00425,PRJ-010,API Gateway,INFO,2026-04-20 03:02:00,0,0,SYSTEM_AUTO
ALT-00426,PRJ-008,Auth Service,CRITICAL_DOWN,2026-01-31 20:56:00,62,69,EMP-044
ALT-00427,PRJ-010,Auth Service,INFO,2026-02-25 03:50:00,0,0,SYSTEM_AUTO
ALT-00428,PRJ-003,Database,INFO,2026-01-11 04:36:00,0,0,SYSTEM_AUTO
ALT-00429,PRJ-004,Load Balancer,INFO,2026-01-14 20:27:00,0,0,SYSTEM_AUTO
ALT-00430,PRJ-005,Database,CRITICAL_DOWN,2026-04-03 07:47:00,23,29,EMP-015
ALT-00431,PRJ-002,Frontend UI,INFO,2026-02-18 20:07:00,0,0,SYSTEM_AUTO
ALT-00432,PRJ-009,Load Balancer,CRITICAL_DOWN,2026-01-16 15:11:00,93,122,EMP-025
ALT-00433,PRJ-002,Load Balancer,INFO,2026-04-17 10:36:00,0,0,SYSTEM_AUTO
ALT-00434,PRJ-003,Load Balancer,INFO,2026-04-21 04:59:00,0,0,SYSTEM_AUTO
ALT-00435,PRJ-005,Load Balancer,INFO,2026-01-26 06:29:00,0,0,SYSTEM_AUTO
ALT-00436,PRJ-002,Auth Service,WARNING_SPIKE,2026-01-18 11:16:00,0,39,EMP-015
ALT-00437,PRJ-005,Load Balancer,INFO,2026-02-08 17:19:00,0,0,SYSTEM_AUTO
ALT-00438,PRJ-005,Frontend UI,CRITICAL_DOWN,2026-01-25 01:19:00,40,49,EMP-002
ALT-00439,PRJ-004,Frontend UI,INFO,2026-02-15 12:26:00,0,0,SYSTEM_AUTO
ALT-00440,PRJ-006,Auth Service,WARNING_SPIKE,2026-02-25 11:34:00,0,133,EMP-040
ALT-00441,PRJ-005,Database,INFO,2026-02-13 00:26:00,0,0,SYSTEM_AUTO
ALT-00442,PRJ-008,API Gateway,INFO,2026-01-27 19:46:00,0,0,SYSTEM_AUTO
ALT-00443,PRJ-003,Load Balancer,INFO,2026-01-08 20:38:00,0,0,SYSTEM_AUTO
ALT-00444,PRJ-005,Load Balancer,INFO,2026-04-15 11:58:00,0,0,SYSTEM_AUTO
ALT-00445,PRJ-010,Frontend UI,WARNING_SPIKE,2026-01-25 15:18:00,0,88,EMP-032
ALT-00446,PRJ-003,Auth Service,INFO,2026-03-25 14:06:00,0,0,SYSTEM_AUTO
ALT-00447,PRJ-003,Frontend UI,INFO,2026-01-26 07:42:00,0,0,SYSTEM_AUTO
ALT-00448,PRJ-003,Auth Service,CRITICAL_DOWN,2026-01-29 13:33:00,94,120,EMP-029
ALT-00449,PRJ-009,Auth Service,INFO,2026-01-27 21:18:00,0,0,SYSTEM_AUTO
ALT-00450,PRJ-004,API Gateway,INFO,2026-04-03 22:16:00,0,0,SYSTEM_AUTO
ALT-00451,PRJ-005,API Gateway,INFO,2026-02-23 13:30:00,0,0,SYSTEM_AUTO
ALT-00452,PRJ-003,API Gateway,WARNING_SPIKE,2026-04-04 17:51:00,0,179,EMP-010
ALT-00453,PRJ-007,Frontend UI,INFO,2026-02-01 19:09:00,0,0,SYSTEM_AUTO
ALT-00454,PRJ-007,API Gateway,INFO,2026-01-14 08:53:00,0,0,SYSTEM_AUTO
ALT-00455,PRJ-006,Frontend UI,INFO,2026-03-02 17:43:00,0,0,SYSTEM_AUTO
ALT-00456,PRJ-006,Database,INFO,2026-03-26 14:08:00,0,0,SYSTEM_AUTO
ALT-00457,PRJ-010,API Gateway,INFO,2026-01-21 10:44:00,0,0,SYSTEM_AUTO
ALT-00458,PRJ-002,Load Balancer,INFO,2026-03-20 06:11:00,0,0,SYSTEM_AUTO
ALT-00459,PRJ-007,Load Balancer,INFO,2026-04-28 22:52:00,0,0,SYSTEM_AUTO
ALT-00460,PRJ-002,Database,CRITICAL_DOWN,2026-03-14 01:45:00,51,79,EMP-029
ALT-00461,PRJ-003,Database,INFO,2026-04-09 08:54:00,0,0,SYSTEM_AUTO
ALT-00462,PRJ-005,Frontend UI,WARNING_SPIKE,2026-02-12 05:26:00,0,46,EMP-042
ALT-00463,PRJ-007,API Gateway,WARNING_SPIKE,2026-03-17 23:55:00,0,128,EMP-031
ALT-00464,PRJ-010,Load Balancer,INFO,2026-01-16 05:00:00,0,0,SYSTEM_AUTO
ALT-00465,PRJ-006,Auth Service,INFO,2026-02-28 06:26:00,0,0,SYSTEM_AUTO
ALT-00466,PRJ-003,API Gateway,WARNING_SPIKE,2026-04-06 20:00:00,0,140,EMP-025
ALT-00467,PRJ-003,API Gateway,INFO,2026-03-29 06:48:00,0,0,SYSTEM_AUTO
ALT-00468,PRJ-001,Auth Service,WARNING_SPIKE,2026-03-04 16:10:00,0,139,EMP-022
ALT-00469,PRJ-002,Frontend UI,WARNING_SPIKE,2026-04-13 09:55:00,0,114,EMP-021
ALT-00470,PRJ-005,Auth Service,INFO,2026-01-12 15:47:00,0,0,SYSTEM_AUTO
ALT-00471,PRJ-008,Database,INFO,2026-01-10 07:32:00,0,0,SYSTEM_AUTO
ALT-00472,PRJ-003,Load Balancer,INFO,2026-01-16 07:32:00,0,0,SYSTEM_AUTO
ALT-00473,PRJ-005,Frontend UI,INFO,2026-03-17 14:16:00,0,0,SYSTEM_AUTO
ALT-00474,PRJ-002,Load Balancer,WARNING_SPIKE,2026-01-27 11:47:00,0,58,EMP-010
ALT-00475,PRJ-009,Database,INFO,2026-01-23 10:49:00,0,0,SYSTEM_AUTO
ALT-00476,PRJ-001,Auth Service,INFO,2026-01-13 19:15:00,0,0,SYSTEM_AUTO
ALT-00477,PRJ-006,Frontend UI,CRITICAL_DOWN,2026-03-28 23:24:00,47,64,EMP-002
ALT-00478,PRJ-003,Database,INFO,2026-04-28 02:35:00,0,0,SYSTEM_AUTO
ALT-00479,PRJ-010,Auth Service,INFO,2026-02-13 13:10:00,0,0,SYSTEM_AUTO
ALT-00480,PRJ-006,Database,INFO,2026-02-28 01:34:00,0,0,SYSTEM_AUTO
ALT-00481,PRJ-005,API Gateway,CRITICAL_DOWN,2026-02-21 15:13:00,23,47,EMP-010
ALT-00482,PRJ-006,API Gateway,CRITICAL_DOWN,2026-02-27 09:40:00,103,108,EMP-031
ALT-00483,PRJ-008,API Gateway,INFO,2026-03-17 09:35:00,0,0,SYSTEM_AUTO
ALT-00484,PRJ-009,Auth Service,INFO,2026-04-25 21:05:00,0,0,SYSTEM_AUTO
ALT-00485,PRJ-007,Database,INFO,2026-04-03 13:04:00,0,0,SYSTEM_AUTO
ALT-00486,PRJ-005,Load Balancer,INFO,2026-01-31 12:40:00,0,0,SYSTEM_AUTO
ALT-00487,PRJ-003,Auth Service,WARNING_SPIKE,2026-01-04 05:11:00,0,154,EMP-019
ALT-00488,PRJ-010,Database,INFO,2026-01-13 19:40:00,0,0,SYSTEM_AUTO
ALT-00489,PRJ-007,Database,INFO,2026-04-07 14:35:00,0,0,SYSTEM_AUTO
ALT-00490,PRJ-004,Load Balancer,INFO,2026-01-28 00:46:00,0,0,SYSTEM_AUTO
ALT-00491,PRJ-007,Auth Service,INFO,2026-01-19 06:17:00,0,0,SYSTEM_AUTO
ALT-00492,PRJ-003,API Gateway,INFO,2026-02-19 03:26:00,0,0,SYSTEM_AUTO
ALT-00493,PRJ-007,Load Balancer,INFO,2026-02-11 12:05:00,0,0,SYSTEM_AUTO
ALT-00494,PRJ-009,Frontend UI,INFO,2026-02-20 16:56:00,0,0,SYSTEM_AUTO
ALT-00495,PRJ-003,Database,INFO,2026-04-01 13:49:00,0,0,SYSTEM_AUTO
ALT-00496,PRJ-003,API Gateway,INFO,2026-02-23 01:28:00,0,0,SYSTEM_AUTO
ALT-00497,PRJ-007,Load Balancer,CRITICAL_DOWN,2026-02-28 10:50:00,100,128,EMP-042
ALT-00498,PRJ-010,Database,WARNING_SPIKE,2026-03-28 00:29:00,0,108,EMP-019
ALT-00499,PRJ-005,API Gateway,WARNING_SPIKE,2026-04-08 21:33:00,0,75,EMP-015
ALT-00500,PRJ-008,Load Balancer,WARNING_SPIKE,2026-04-28 20:25:00,0,162,EMP-020
ALT-00501,PRJ-010,Database,INFO,2026-01-27 02:55:00,0,0,SYSTEM_AUTO
ALT-00502,PRJ-008,Database,WARNING_SPIKE,2026-02-05 09:17:00,0,139,EMP-030
ALT-00503,PRJ-006,Database,INFO,2026-03-24 17:22:00,0,0,SYSTEM_AUTO
ALT-00504,PRJ-008,API Gateway,INFO,2026-02-12 16:49:00,0,0,SYSTEM_AUTO
ALT-00505,PRJ-003,API Gateway,INFO,2026-02-18 07:14:00,0,0,SYSTEM_AUTO
ALT-00506,PRJ-001,Load Balancer,INFO,2026-04-06 05:54:00,0,0,SYSTEM_AUTO
ALT-00507,PRJ-003,Auth Service,INFO,2026-02-08 23:09:00,0,0,SYSTEM_AUTO
ALT-00508,PRJ-003,Load Balancer,INFO,2026-03-29 18:35:00,0,0,SYSTEM_AUTO
ALT-00509,PRJ-001,Database,WARNING_SPIKE,2026-02-07 21:24:00,0,138,EMP-013
ALT-00510,PRJ-003,Auth Service,INFO,2026-01-11 09:13:00,0,0,SYSTEM_AUTO
ALT-00511,PRJ-003,Database,INFO,2026-02-21 04:41:00,0,0,SYSTEM_AUTO
ALT-00512,PRJ-007,Load Balancer,INFO,2026-01-01 03:10:00,0,0,SYSTEM_AUTO
ALT-00513,PRJ-010,Load Balancer,WARNING_SPIKE,2026-01-19 21:41:00,0,108,EMP-040
ALT-00514,PRJ-009,Database,WARNING_SPIKE,2026-01-27 11:55:00,0,140,EMP-002
ALT-00515,PRJ-010,API Gateway,CRITICAL_DOWN,2026-04-23 17:49:00,89,107,EMP-025
ALT-00516,PRJ-003,API Gateway,WARNING_SPIKE,2026-04-09 03:20:00,0,19,EMP-010
ALT-00517,PRJ-010,Frontend UI,INFO,2026-03-01 23:30:00,0,0,SYSTEM_AUTO
ALT-00518,PRJ-004,Database,WARNING_SPIKE,2026-02-25 16:45:00,0,93,EMP-022
ALT-00519,PRJ-002,Auth Service,WARNING_SPIKE,2026-04-13 18:24:00,0,170,EMP-022
ALT-00520,PRJ-005,Auth Service,INFO,2026-02-03 12:47:00,0,0,SYSTEM_AUTO
ALT-00521,PRJ-008,Load Balancer,INFO,2026-04-29 02:13:00,0,0,SYSTEM_AUTO
