Bug_ID,Proyecto_ID,Reporter_ID,Developer_ID,Entorno,Severidad,Fecha_Creacion,Tiempo_Resolucion_Minutos,Horas_Retrabajo
BUG-0250,PRJ-008,EMP-033,EMP-023,QA,LOW,2026-04-25 17:00:00,1214,11.09
BUG-0251,PRJ-008,EMP-027,EMP-047,QA,LOW,2026-04-07 17:00:00,2307,28.23
BUG-0252,PRJ-005,EMP-049,EMP-028,PRODUCTION,MEDIUM,2026-01-07 17:00:00,1434,24.04
BUG-0253,PRJ-006,EMP-024,EMP-047,QA,MEDIUM,2026-04-21 11:00:00,1720,18.96
BUG-0254,PRJ-001,EMP-014,EMP-047,UAT,MEDIUM,2026-03-14 09:00:00,697,8.96
BUG-0255,PRJ-002,EMP-041,EMP-003,QA,CRITICAL,2026-04-23 17:00:00,91,1.2
BUG-0256,PRJ-010,EMP-024,EMP-046,QA,MEDIUM,2026-01-17 12:00:00,1755,27.72
BUG-0257,PRJ-003,EMP-026,EMP-006,QA,MEDIUM,2026-03-24 17:00:00,2079,32.77
BUG-0258,PRJ-004,EMP-014,EMP-003,QA,HIGH,2026-03-01 09:00:00,704,10.69
BUG-0259,PRJ-007,EMP-048,EMP-047,PRODUCTION,CRITICAL,2026-03-05 08:00:00,154,2.69
BUG-0260,PRJ-010,EMP-027,EMP-047,QA,LOW,2026-04-14 11:00:00,2252,28.36
BUG-0261,PRJ-008,EMP-048,EMP-006,QA,LOW,2026-03-22 10:00:00,2095,41.17
BUG-0262,PRJ-009,EMP-016,EMP-023,QA,MEDIUM,2026-01-06 11:00:00,898,12.31
BUG-0263,PRJ-007,EMP-048,EMP-050,UAT,MEDIUM,2026-02-09 11:00:00,1741,17.6
BUG-0264,PRJ-003,EMP-033,EMP-023,QA,LOW,2026-03-17 09:00:00,1710,16.05
BUG-0265,PRJ-001,EMP-026,EMP-046,QA,LOW,2026-02-26 12:00:00,2747,48.16
BUG-0266,PRJ-002,EMP-026,EMP-003,PRODUCTION,MEDIUM,2026-01-06 09:00:00,1140,22.11
BUG-0267,PRJ-008,EMP-027,EMP-023,UAT,LOW,2026-01-25 12:00:00,1352,14.22
BUG-0268,PRJ-003,EMP-024,EMP-023,UAT,CRITICAL,2026-02-24 13:00:00,234,3.47
BUG-0269,PRJ-010,EMP-026,EMP-023,UAT,MEDIUM,2026-02-12 10:00:00,2141,27.31
BUG-0270,PRJ-010,EMP-033,EMP-050,UAT,MEDIUM,2026-01-05 08:00:00,1127,21.89
BUG-0271,PRJ-007,EMP-026,EMP-003,QA,MEDIUM,2026-03-04 15:00:00,1500,22.87
BUG-0272,PRJ-004,EMP-048,EMP-047,QA,MEDIUM,2026-01-31 12:00:00,707,11.65
BUG-0273,PRJ-005,EMP-041,EMP-046,UAT,HIGH,2026-01-22 08:00:00,605,6.04
BUG-0274,PRJ-004,EMP-048,EMP-028,QA,HIGH,2026-01-24 11:00:00,269,3.06
BUG-0275,PRJ-010,EMP-024,EMP-050,QA,MEDIUM,2026-03-24 15:00:00,2863,55.82
BUG-0276,PRJ-005,EMP-024,EMP-003,QA,CRITICAL,2026-03-03 11:00:00,107,1.71
BUG-0277,PRJ-004,EMP-011,EMP-006,QA,MEDIUM,2026-03-25 10:00:00,1602,17.07
BUG-0278,PRJ-004,EMP-008,EMP-047,QA,CRITICAL,2026-03-07 11:00:00,108,1.29
BUG-0279,PRJ-008,EMP-014,EMP-038,UAT,LOW,2026-01-11 09:00:00,2599,29.14
BUG-0280,PRJ-009,EMP-041,EMP-003,QA,HIGH,2026-03-07 12:00:00,508,7.03
BUG-0281,PRJ-008,EMP-039,EMP-050,QA,HIGH,2026-02-15 12:00:00,377,6.44
BUG-0282,PRJ-007,EMP-041,EMP-023,QA,LOW,2026-03-29 10:00:00,2153,24.66
BUG-0283,PRJ-009,EMP-027,EMP-028,UAT,HIGH,2026-02-10 09:00:00,398,5.11
BUG-0284,PRJ-010,EMP-024,EMP-050,UAT,MEDIUM,2026-01-03 14:00:00,787,8.88
BUG-0285,PRJ-007,EMP-016,EMP-050,UAT,LOW,2026-01-13 10:00:00,1946,22.99
BUG-0286,PRJ-001,EMP-039,EMP-050,UAT,LOW,2026-01-30 12:00:00,2620,45.48
BUG-0287,PRJ-006,EMP-026,EMP-023,QA,MEDIUM,2026-04-26 09:00:00,2118,36.56
BUG-0288,PRJ-009,EMP-011,EMP-047,QA,LOW,2026-04-09 10:00:00,1340,22.68
BUG-0289,PRJ-007,EMP-014,EMP-046,QA,MEDIUM,2026-02-03 08:00:00,2815,36.28
BUG-0290,PRJ-004,EMP-049,EMP-050,QA,LOW,2026-01-27 08:00:00,1827,27.57
BUG-0291,PRJ-009,EMP-014,EMP-028,UAT,HIGH,2026-01-06 16:00:00,139,2.24
BUG-0292,PRJ-003,EMP-048,EMP-028,UAT,MEDIUM,2026-02-06 16:00:00,2878,55.77
BUG-0293,PRJ-001,EMP-027,EMP-006,PRODUCTION,LOW,2026-03-22 08:00:00,1947,32.95
BUG-0294,PRJ-009,EMP-016,EMP-038,UAT,HIGH,2026-02-16 10:00:00,512,8.02
BUG-0295,PRJ-004,EMP-016,EMP-003,QA,MEDIUM,2026-04-23 12:00:00,2734,46.06
BUG-0296,PRJ-008,EMP-026,EMP-006,QA,HIGH,2026-03-19 11:00:00,409,7.63
BUG-0297,PRJ-006,EMP-033,EMP-006,QA,HIGH,2026-02-14 09:00:00,581,9.11
BUG-0298,PRJ-009,EMP-033,EMP-046,UAT,MEDIUM,2026-03-10 13:00:00,1465,22.9
BUG-0299,PRJ-009,EMP-027,EMP-047,PRODUCTION,MEDIUM,2026-01-08 09:00:00,2204,25.13
BUG-0300,PRJ-009,EMP-049,EMP-047,UAT,HIGH,2026-01-15 12:00:00,137,2.72
BUG-0301,PRJ-009,EMP-041,EMP-038,PRODUCTION,MEDIUM,2026-04-24 08:00:00,1100,15.5
BUG-0302,PRJ-004,EMP-008,EMP-050,UAT,HIGH,2026-03-08 08:00:00,629,5.25
BUG-0303,PRJ-009,EMP-027,EMP-038,PRODUCTION,HIGH,2026-03-25 12:00:00,560,9.15
BUG-0304,PRJ-005,EMP-039,EMP-050,QA,CRITICAL,2026-01-07 12:00:00,37,0.63
BUG-0305,PRJ-001,EMP-011,EMP-023,QA,CRITICAL,2026-03-07 08:00:00,83,1.6
BUG-0306,PRJ-009,EMP-004,EMP-006,QA,MEDIUM,2026-03-06 12:00:00,709,9.9
BUG-0307,PRJ-002,EMP-027,EMP-047,UAT,HIGH,2026-03-02 17:00:00,412,7.81
BUG-0308,PRJ-009,EMP-014,EMP-028,QA,MEDIUM,2026-02-13 15:00:00,1331,12.58
BUG-0309,PRJ-004,EMP-026,EMP-023,QA,HIGH,2026-02-04 13:00:00,387,4.24
BUG-0310,PRJ-004,EMP-027,EMP-038,QA,HIGH,2026-01-09 13:00:00,679,10.76
BUG-0311,PRJ-008,EMP-027,EMP-046,UAT,MEDIUM,2026-02-17 16:00:00,1026,16.21
BUG-0312,PRJ-008,EMP-014,EMP-023,QA,MEDIUM,2026-01-16 13:00:00,709,12.68
BUG-0313,PRJ-002,EMP-016,EMP-050,QA,MEDIUM,2026-02-01 08:00:00,656,12.79
BUG-0314,PRJ-007,EMP-027,EMP-046,QA,MEDIUM,2026-04-13 11:00:00,1299,23.37
BUG-0315,PRJ-001,EMP-024,EMP-047,QA,MEDIUM,2026-04-05 12:00:00,1488,21.27
BUG-0316,PRJ-008,EMP-014,EMP-003,PRODUCTION,MEDIUM,2026-01-03 14:00:00,1558,13.76
BUG-0317,PRJ-007,EMP-014,EMP-003,QA,HIGH,2026-01-24 12:00:00,592,8.48
BUG-0318,PRJ-008,EMP-049,EMP-023,QA,MEDIUM,2026-03-17 17:00:00,2742,37.05
BUG-0319,PRJ-001,EMP-008,EMP-028,PRODUCTION,LOW,2026-02-15 15:00:00,848,9.37
BUG-0320,PRJ-008,EMP-011,EMP-023,PRODUCTION,LOW,2026-03-08 11:00:00,1231,16.36
BUG-0321,PRJ-002,EMP-049,EMP-047,UAT,HIGH,2026-01-10 08:00:00,393,7.77
BUG-0322,PRJ-004,EMP-033,EMP-006,PRODUCTION,MEDIUM,2026-03-28 14:00:00,1199,18.89
BUG-0323,PRJ-007,EMP-026,EMP-006,QA,HIGH,2026-04-16 17:00:00,453,6.62
BUG-0324,PRJ-001,EMP-027,EMP-003,QA,MEDIUM,2026-03-05 11:00:00,2489,20.97
BUG-0325,PRJ-004,EMP-027,EMP-046,QA,MEDIUM,2026-03-07 16:00:00,2274,44.23
BUG-0326,PRJ-006,EMP-041,EMP-023,QA,CRITICAL,2026-01-16 10:00:00,205,3.41
BUG-0327,PRJ-007,EMP-048,EMP-028,QA,LOW,2026-02-20 17:00:00,1098,14.18
BUG-0328,PRJ-010,EMP-041,EMP-046,UAT,HIGH,2026-02-21 08:00:00,630,11.92
BUG-0329,PRJ-005,EMP-049,EMP-028,PRODUCTION,HIGH,2026-04-21 11:00:00,234,2.32
BUG-0330,PRJ-006,EMP-033,EMP-050,UAT,HIGH,2026-01-15 08:00:00,237,4.32
BUG-0331,PRJ-002,EMP-026,EMP-023,UAT,MEDIUM,2026-04-29 14:00:00,2218,19.35
BUG-0332,PRJ-009,EMP-014,EMP-047,PRODUCTION,CRITICAL,2026-02-09 08:00:00,120,1.59
BUG-0333,PRJ-007,EMP-041,EMP-023,UAT,CRITICAL,2026-02-07 15:00:00,201,3.69
BUG-0334,PRJ-006,EMP-016,EMP-050,PRODUCTION,HIGH,2026-02-04 11:00:00,312,5.56
BUG-0335,PRJ-008,EMP-011,EMP-003,UAT,LOW,2026-01-26 13:00:00,1005,12.83
BUG-0336,PRJ-010,EMP-024,EMP-046,UAT,LOW,2026-03-22 15:00:00,2671,43.51
BUG-0337,PRJ-009,EMP-014,EMP-023,QA,HIGH,2026-04-15 09:00:00,499,5.22
BUG-0338,PRJ-004,EMP-033,EMP-050,QA,MEDIUM,2026-04-14 10:00:00,2548,22.32
BUG-0339,PRJ-008,EMP-008,EMP-047,PRODUCTION,HIGH,2026-04-27 14:00:00,215,3.92
BUG-0340,PRJ-003,EMP-026,EMP-023,QA,HIGH,2026-04-15 15:00:00,241,3.37
BUG-0341,PRJ-009,EMP-008,EMP-006,QA,MEDIUM,2026-04-04 10:00:00,1051,11.43
BUG-0342,PRJ-008,EMP-048,EMP-023,QA,MEDIUM,2026-04-03 14:00:00,774,14.58
BUG-0343,PRJ-007,EMP-041,EMP-003,PRODUCTION,HIGH,2026-04-13 13:00:00,408,7.26
BUG-0344,PRJ-006,EMP-041,EMP-028,UAT,MEDIUM,2026-04-22 08:00:00,2499,33.42
BUG-0345,PRJ-009,EMP-004,EMP-028,QA,CRITICAL,2026-03-02 15:00:00,188,2.47
BUG-0346,PRJ-010,EMP-049,EMP-006,QA,MEDIUM,2026-04-18 16:00:00,741,10.5
BUG-0347,PRJ-007,EMP-011,EMP-050,QA,MEDIUM,2026-03-08 13:00:00,2786,25.99
BUG-0348,PRJ-007,EMP-014,EMP-046,QA,HIGH,2026-04-16 11:00:00,261,2.18
BUG-0349,PRJ-009,EMP-016,EMP-050,QA,MEDIUM,2026-04-19 11:00:00,2497,37.14
BUG-0350,PRJ-008,EMP-049,EMP-003,PRODUCTION,CRITICAL,2026-03-15 10:00:00,67,0.88
BUG-0351,PRJ-001,EMP-039,EMP-003,QA,LOW,2026-04-27 10:00:00,567,7.45
BUG-0352,PRJ-010,EMP-016,EMP-003,PRODUCTION,CRITICAL,2026-02-14 08:00:00,76,0.83
BUG-0353,PRJ-006,EMP-027,EMP-046,UAT,MEDIUM,2026-02-14 11:00:00,2653,31.64
BUG-0354,PRJ-003,EMP-014,EMP-003,PRODUCTION,MEDIUM,2026-04-02 17:00:00,2829,51.23
BUG-0355,PRJ-008,EMP-033,EMP-006,QA,HIGH,2026-04-02 08:00:00,258,3.18
BUG-0356,PRJ-010,EMP-027,EMP-050,QA,MEDIUM,2026-03-03 11:00:00,1746,27.34
BUG-0357,PRJ-001,EMP-016,EMP-003,QA,HIGH,2026-03-27 12:00:00,408,7.78
BUG-0358,PRJ-006,EMP-049,EMP-047,QA,LOW,2026-01-24 11:00:00,1584,25.55
BUG-0359,PRJ-003,EMP-008,EMP-023,UAT,LOW,2026-01-22 13:00:00,1679,28.2
BUG-0360,PRJ-005,EMP-014,EMP-003,QA,MEDIUM,2026-04-02 14:00:00,1570,22.16
BUG-0361,PRJ-009,EMP-033,EMP-023,QA,HIGH,2026-03-02 14:00:00,340,2.94
BUG-0362,PRJ-003,EMP-011,EMP-047,QA,MEDIUM,2026-02-03 08:00:00,1972,24.24
BUG-0363,PRJ-003,EMP-027,EMP-006,QA,HIGH,2026-01-31 09:00:00,234,3.69
BUG-0364,PRJ-005,EMP-004,EMP-047,QA,MEDIUM,2026-02-28 16:00:00,2178,18.41
BUG-0365,PRJ-002,EMP-033,EMP-006,UAT,MEDIUM,2026-04-23 15:00:00,1263,21.65
BUG-0366,PRJ-001,EMP-039,EMP-050,QA,MEDIUM,2026-03-12 08:00:00,2676,31.07
BUG-0367,PRJ-005,EMP-048,EMP-047,QA,MEDIUM,2026-04-29 17:00:00,2552,40.69
BUG-0368,PRJ-010,EMP-014,EMP-046,QA,HIGH,2026-04-06 08:00:00,711,5.97
BUG-0369,PRJ-010,EMP-039,EMP-003,QA,HIGH,2026-01-27 08:00:00,339,4.9
BUG-0370,PRJ-007,EMP-004,EMP-038,QA,CRITICAL,2026-02-05 14:00:00,182,2.0
BUG-0371,PRJ-004,EMP-039,EMP-047,PRODUCTION,HIGH,2026-04-15 14:00:00,486,8.87
BUG-0372,PRJ-002,EMP-014,EMP-023,UAT,HIGH,2026-01-06 17:00:00,521,7.25
BUG-0373,PRJ-004,EMP-008,EMP-047,QA,LOW,2026-01-20 09:00:00,1166,11.99
BUG-0374,PRJ-005,EMP-014,EMP-028,QA,MEDIUM,2026-01-27 14:00:00,555,10.74
BUG-0375,PRJ-008,EMP-041,EMP-003,QA,MEDIUM,2026-03-15 08:00:00,2179,40.56
BUG-0376,PRJ-002,EMP-026,EMP-050,QA,LOW,2026-01-25 10:00:00,1093,20.95
BUG-0377,PRJ-001,EMP-011,EMP-003,QA,HIGH,2026-04-27 14:00:00,659,10.5
BUG-0378,PRJ-009,EMP-004,EMP-023,UAT,MEDIUM,2026-04-09 09:00:00,2257,27.62
BUG-0379,PRJ-005,EMP-008,EMP-006,UAT,LOW,2026-01-18 14:00:00,1337,23.46
BUG-0380,PRJ-006,EMP-004,EMP-046,QA,MEDIUM,2026-02-22 15:00:00,1136,18.09
BUG-0381,PRJ-003,EMP-011,EMP-046,QA,MEDIUM,2026-01-05 09:00:00,690,13.61
BUG-0382,PRJ-009,EMP-026,EMP-046,PRODUCTION,HIGH,2026-03-19 11:00:00,217,3.66
BUG-0383,PRJ-009,EMP-011,EMP-028,QA,HIGH,2026-04-03 12:00:00,246,3.88
BUG-0384,PRJ-001,EMP-039,EMP-050,QA,HIGH,2026-02-11 13:00:00,191,2.11
BUG-0385,PRJ-003,EMP-039,EMP-047,PRODUCTION,HIGH,2026-02-27 16:00:00,702,13.82
BUG-0386,PRJ-008,EMP-048,EMP-046,QA,MEDIUM,2026-02-15 14:00:00,1689,30.21
BUG-0387,PRJ-003,EMP-026,EMP-023,PRODUCTION,HIGH,2026-03-19 10:00:00,192,2.11
BUG-0388,PRJ-004,EMP-014,EMP-046,QA,MEDIUM,2026-04-30 09:00:00,677,6.48
BUG-0389,PRJ-004,EMP-026,EMP-050,UAT,HIGH,2026-02-13 13:00:00,476,6.41
BUG-0390,PRJ-009,EMP-011,EMP-047,UAT,HIGH,2026-02-16 12:00:00,427,8.0
BUG-0391,PRJ-002,EMP-048,EMP-006,UAT,MEDIUM,2026-02-10 12:00:00,1421,24.14
BUG-0392,PRJ-001,EMP-024,EMP-038,UAT,MEDIUM,2026-03-06 08:00:00,1834,35.63
BUG-0393,PRJ-004,EMP-039,EMP-050,QA,HIGH,2026-01-12 09:00:00,389,3.51
BUG-0394,PRJ-008,EMP-027,EMP-050,QA,HIGH,2026-04-02 16:00:00,404,3.89
BUG-0395,PRJ-004,EMP-041,EMP-003,QA,MEDIUM,2026-04-24 12:00:00,1925,33.1
BUG-0396,PRJ-007,EMP-033,EMP-047,UAT,CRITICAL,2026-01-30 10:00:00,216,2.72
BUG-0397,PRJ-007,EMP-033,EMP-046,UAT,MEDIUM,2026-02-11 15:00:00,2515,43.83
BUG-0398,PRJ-002,EMP-008,EMP-028,QA,CRITICAL,2026-01-24 10:00:00,149,1.27
BUG-0399,PRJ-001,EMP-049,EMP-023,QA,HIGH,2026-01-15 10:00:00,165,3.12
BUG-0400,PRJ-001,EMP-039,EMP-028,QA,HIGH,2026-03-11 12:00:00,226,3.96
BUG-0401,PRJ-009,EMP-048,EMP-023,UAT,HIGH,2026-01-26 13:00:00,609,7.6
BUG-0402,PRJ-004,EMP-048,EMP-028,PRODUCTION,LOW,2026-02-03 12:00:00,1112,18.34
BUG-0403,PRJ-004,EMP-014,EMP-006,QA,HIGH,2026-04-03 13:00:00,217,2.52
BUG-0404,PRJ-001,EMP-014,EMP-050,QA,MEDIUM,2026-02-14 14:00:00,818,10.4
BUG-0405,PRJ-010,EMP-004,EMP-006,QA,LOW,2026-04-26 15:00:00,2155,37.37
BUG-0406,PRJ-005,EMP-048,EMP-038,PRODUCTION,MEDIUM,2026-02-18 13:00:00,897,15.47
BUG-0407,PRJ-010,EMP-049,EMP-038,QA,MEDIUM,2026-04-26 13:00:00,2745,29.2
BUG-0408,PRJ-002,EMP-041,EMP-050,UAT,HIGH,2026-02-19 17:00:00,470,9.01
BUG-0409,PRJ-006,EMP-027,EMP-003,PRODUCTION,HIGH,2026-02-09 14:00:00,546,5.39
BUG-0410,PRJ-008,EMP-014,EMP-023,QA,MEDIUM,2026-02-20 11:00:00,2523,40.7
BUG-0411,PRJ-009,EMP-014,EMP-038,QA,MEDIUM,2026-01-28 16:00:00,2139,40.65
BUG-0412,PRJ-006,EMP-033,EMP-023,QA,MEDIUM,2026-02-25 09:00:00,2044,32.88
BUG-0413,PRJ-007,EMP-033,EMP-047,QA,MEDIUM,2026-03-22 10:00:00,1687,26.85
BUG-0414,PRJ-001,EMP-016,EMP-028,PRODUCTION,CRITICAL,2026-03-04 17:00:00,92,1.33
BUG-0415,PRJ-006,EMP-008,EMP-023,QA,LOW,2026-01-28 12:00:00,2355,32.74
BUG-0416,PRJ-007,EMP-014,EMP-028,PRODUCTION,MEDIUM,2026-03-17 14:00:00,1209,12.77
BUG-0417,PRJ-008,EMP-048,EMP-050,QA,MEDIUM,2026-03-05 15:00:00,1942,35.74
BUG-0418,PRJ-009,EMP-048,EMP-046,QA,HIGH,2026-03-20 16:00:00,158,3.12
BUG-0419,PRJ-004,EMP-039,EMP-046,QA,MEDIUM,2026-02-04 13:00:00,2678,28.68
BUG-0420,PRJ-007,EMP-049,EMP-050,QA,HIGH,2026-03-25 09:00:00,617,7.83
BUG-0421,PRJ-002,EMP-039,EMP-038,UAT,MEDIUM,2026-01-08 15:00:00,2717,45.22
BUG-0422,PRJ-001,EMP-049,EMP-006,QA,HIGH,2026-02-11 17:00:00,717,14.11
BUG-0423,PRJ-007,EMP-041,EMP-047,QA,MEDIUM,2026-02-04 09:00:00,1145,13.04
BUG-0424,PRJ-005,EMP-041,EMP-038,QA,LOW,2026-01-02 17:00:00,672,6.13
BUG-0425,PRJ-004,EMP-016,EMP-006,QA,CRITICAL,2026-03-01 17:00:00,53,0.59
BUG-0426,PRJ-010,EMP-004,EMP-006,UAT,LOW,2026-03-04 11:00:00,565,8.38
BUG-0427,PRJ-010,EMP-014,EMP-023,PRODUCTION,MEDIUM,2026-03-04 16:00:00,1758,19.67
BUG-0428,PRJ-007,EMP-016,EMP-028,QA,HIGH,2026-03-25 09:00:00,290,5.08
BUG-0429,PRJ-001,EMP-027,EMP-038,QA,MEDIUM,2026-04-14 08:00:00,2455,40.06
BUG-0430,PRJ-001,EMP-033,EMP-050,UAT,MEDIUM,2026-02-08 16:00:00,2556,25.88
BUG-0431,PRJ-005,EMP-039,EMP-028,UAT,HIGH,2026-01-09 08:00:00,697,5.95
BUG-0432,PRJ-005,EMP-039,EMP-006,QA,HIGH,2026-01-23 12:00:00,509,6.46
BUG-0433,PRJ-010,EMP-033,EMP-028,QA,LOW,2026-03-16 12:00:00,2164,34.29
BUG-0434,PRJ-002,EMP-048,EMP-023,QA,LOW,2026-02-01 12:00:00,1819,16.22
BUG-0435,PRJ-006,EMP-011,EMP-038,UAT,HIGH,2026-01-13 17:00:00,344,5.33
BUG-0436,PRJ-010,EMP-039,EMP-047,UAT,HIGH,2026-04-11 15:00:00,236,3.15
BUG-0437,PRJ-002,EMP-039,EMP-023,QA,HIGH,2026-04-07 17:00:00,564,4.73
BUG-0438,PRJ-006,EMP-048,EMP-006,QA,LOW,2026-03-01 10:00:00,1240,19.2
BUG-0439,PRJ-004,EMP-026,EMP-006,UAT,MEDIUM,2026-01-06 09:00:00,2363,40.5
BUG-0440,PRJ-009,EMP-041,EMP-023,UAT,HIGH,2026-02-22 14:00:00,549,5.28
BUG-0441,PRJ-009,EMP-033,EMP-050,QA,LOW,2026-02-02 09:00:00,2661,24.16
BUG-0442,PRJ-006,EMP-049,EMP-006,UAT,LOW,2026-04-04 14:00:00,676,8.35
BUG-0443,PRJ-004,EMP-033,EMP-028,PRODUCTION,MEDIUM,2026-02-04 09:00:00,2855,27.92
BUG-0444,PRJ-004,EMP-048,EMP-038,UAT,MEDIUM,2026-02-09 12:00:00,1314,13.56
BUG-0445,PRJ-008,EMP-048,EMP-047,UAT,LOW,2026-02-28 12:00:00,531,5.29
BUG-0446,PRJ-004,EMP-011,EMP-046,UAT,HIGH,2026-01-08 10:00:00,404,4.37
BUG-0447,PRJ-006,EMP-033,EMP-003,PRODUCTION,LOW,2026-04-05 16:00:00,1396,17.23
BUG-0448,PRJ-007,EMP-004,EMP-047,PRODUCTION,MEDIUM,2026-01-10 16:00:00,829,8.43
BUG-0449,PRJ-003,EMP-048,EMP-047,QA,MEDIUM,2026-02-13 14:00:00,2367,44.47
BUG-0450,PRJ-006,EMP-016,EMP-046,QA,CRITICAL,2026-01-23 17:00:00,139,1.98
BUG-0451,PRJ-010,EMP-041,EMP-050,UAT,MEDIUM,2026-04-30 12:00:00,2858,25.92
BUG-0452,PRJ-003,EMP-039,EMP-006,UAT,MEDIUM,2026-02-10 15:00:00,2444,39.01
BUG-0453,PRJ-010,EMP-008,EMP-006,QA,LOW,2026-04-26 14:00:00,1101,10.92
BUG-0454,PRJ-001,EMP-016,EMP-003,QA,LOW,2026-02-27 15:00:00,2796,49.1
BUG-0455,PRJ-008,EMP-039,EMP-028,UAT,LOW,2026-03-18 08:00:00,1415,16.58
BUG-0456,PRJ-005,EMP-008,EMP-046,UAT,MEDIUM,2026-01-03 09:00:00,665,10.91
BUG-0457,PRJ-005,EMP-027,EMP-003,QA,MEDIUM,2026-01-09 16:00:00,2073,24.87
BUG-0458,PRJ-004,EMP-011,EMP-050,UAT,MEDIUM,2026-04-02 14:00:00,922,15.61
BUG-0459,PRJ-005,EMP-024,EMP-050,QA,LOW,2026-04-28 14:00:00,834,14.88
BUG-0460,PRJ-007,EMP-041,EMP-047,QA,MEDIUM,2026-02-05 08:00:00,834,10.23
BUG-0461,PRJ-002,EMP-033,EMP-028,QA,CRITICAL,2026-03-14 14:00:00,223,2.68
BUG-0462,PRJ-007,EMP-041,EMP-003,UAT,HIGH,2026-04-30 08:00:00,230,4.52
BUG-0463,PRJ-005,EMP-008,EMP-046,PRODUCTION,MEDIUM,2026-01-28 11:00:00,684,6.7
BUG-0464,PRJ-005,EMP-026,EMP-003,QA,LOW,2026-01-15 14:00:00,2075,31.44
BUG-0465,PRJ-003,EMP-004,EMP-028,UAT,HIGH,2026-04-22 16:00:00,153,2.4
BUG-0466,PRJ-002,EMP-048,EMP-050,QA,LOW,2026-04-19 13:00:00,772,9.84
BUG-0467,PRJ-003,EMP-024,EMP-003,QA,HIGH,2026-02-21 11:00:00,371,3.94
BUG-0468,PRJ-010,EMP-014,EMP-003,QA,LOW,2026-02-02 16:00:00,1295,21.68
BUG-0469,PRJ-008,EMP-008,EMP-028,QA,HIGH,2026-04-09 15:00:00,688,5.98
BUG-0470,PRJ-006,EMP-004,EMP-003,QA,HIGH,2026-04-22 14:00:00,351,5.19
BUG-0471,PRJ-003,EMP-039,EMP-050,QA,CRITICAL,2026-04-21 14:00:00,187,2.65
BUG-0472,PRJ-007,EMP-033,EMP-023,QA,HIGH,2026-01-02 09:00:00,150,2.12
BUG-0473,PRJ-001,EMP-033,EMP-038,QA,MEDIUM,2026-04-05 10:00:00,1417,26.29
BUG-0474,PRJ-007,EMP-027,EMP-003,QA,MEDIUM,2026-02-04 11:00:00,1722,17.93
BUG-0475,PRJ-009,EMP-039,EMP-038,UAT,LOW,2026-04-21 10:00:00,1293,19.8
BUG-0476,PRJ-008,EMP-014,EMP-028,QA,MEDIUM,2026-04-15 08:00:00,2722,26.47
BUG-0477,PRJ-008,EMP-008,EMP-003,QA,CRITICAL,2026-02-24 13:00:00,116,2.26
BUG-0478,PRJ-005,EMP-039,EMP-038,QA,HIGH,2026-04-16 14:00:00,169,3.29
BUG-0479,PRJ-002,EMP-033,EMP-006,QA,CRITICAL,2026-03-25 13:00:00,201,2.09
BUG-0480,PRJ-006,EMP-039,EMP-028,QA,LOW,2026-02-15 16:00:00,2782,31.4
BUG-0481,PRJ-002,EMP-048,EMP-028,QA,MEDIUM,2026-04-16 13:00:00,2091,24.15
BUG-0482,PRJ-009,EMP-008,EMP-003,QA,MEDIUM,2026-04-22 12:00:00,1611,28.49
BUG-0483,PRJ-009,EMP-004,EMP-047,UAT,HIGH,2026-04-04 11:00:00,176,2.59
BUG-0484,PRJ-004,EMP-039,EMP-003,QA,LOW,2026-01-13 08:00:00,1293,15.15
BUG-0485,PRJ-006,EMP-008,EMP-003,QA,LOW,2026-01-26 13:00:00,786,14.98
BUG-0486,PRJ-002,EMP-049,EMP-023,UAT,CRITICAL,2026-01-30 14:00:00,54,0.69
BUG-0487,PRJ-008,EMP-039,EMP-006,QA,LOW,2026-02-14 14:00:00,1829,17.89
BUG-0488,PRJ-006,EMP-016,EMP-050,QA,MEDIUM,2026-01-11 15:00:00,651,7.69
BUG-0489,PRJ-005,EMP-026,EMP-047,QA,HIGH,2026-02-10 17:00:00,489,4.21
BUG-0490,PRJ-003,EMP-014,EMP-023,QA,HIGH,2026-02-08 12:00:00,497,9.9
BUG-0491,PRJ-010,EMP-008,EMP-003,QA,HIGH,2026-01-31 13:00:00,628,10.88
BUG-0492,PRJ-001,EMP-004,EMP-038,QA,CRITICAL,2026-04-21 09:00:00,184,3.08
BUG-0493,PRJ-005,EMP-008,EMP-023,PRODUCTION,HIGH,2026-02-18 16:00:00,200,2.06
BUG-0494,PRJ-009,EMP-049,EMP-028,PRODUCTION,CRITICAL,2026-04-19 09:00:00,157,1.98
BUG-0495,PRJ-009,EMP-024,EMP-023,QA,MEDIUM,2026-02-25 17:00:00,983,15.45
BUG-0496,PRJ-010,EMP-039,EMP-003,QA,MEDIUM,2026-03-01 11:00:00,1293,16.66
BUG-0497,PRJ-002,EMP-008,EMP-046,QA,LOW,2026-01-25 15:00:00,2491,35.36
BUG-0498,PRJ-002,EMP-004,EMP-023,QA,MEDIUM,2026-03-20 09:00:00,1216,20.72
BUG-0499,PRJ-003,EMP-033,EMP-046,PRODUCTION,MEDIUM,2026-02-26 12:00:00,2080,25.23
BUG-0500,PRJ-010,EMP-016,EMP-038,QA,HIGH,2026-03-09 15:00:00,608,9.04
BUG-0501,PRJ-006,EMP-049,EMP-023,UAT,HIGH,2026-04-10 08:00:00,246,4.58
